File,Aleph system no.,Author,Title,Language,Location,Date,DOM ID,Type,Genre
nogenre.xlsx,014830087,"Steedman, Andrew",Wanderings and Adventures in the interior of Southern Africa.,eng,London,1835,lsidyv3cbe14e6,,
nogenre.xlsx,014830088,"Steel, David","Steel's Atlantic and West-Indian Navigator, or Sailing Directions... for the navigation of the Atlantic Ocean and of the West Indies... To which are added an examination into the true cause of the Gulf Stream, &c., by J. Manderson, and an appendix containing remarks made on the coasts of the United States of America in His Majesty's ships Resolution and St. Albans, by M. Downie.",eng,London,1804,lsidyv3c738db7,,
nogenre.xlsx,014830094,"Steele, Anna Caroline, Mrs",Clove Pink: a study from memory.,eng,London,1894,lsidyv3a2fa72e,,
nogenre.xlsx,014830095,"Steele, Anna Caroline, Mrs","Lesbia. A study, etc.",eng,London,1896,lsidyv3a46d1ba,,
nogenre.xlsx,014830100,"Steere, William",The Administration of Justice.,eng,London,1853,lsidyv317ffeee,,
nogenre.xlsx,014830102,"Steetz, Wilhelm",A Treatise on the elements of Music... With plates.,eng,Tiverton,1812,lsidyv30a6c566,,
nogenre.xlsx,014830103,"Steevens, George Warrington",Egypt in 1898.... With illustrations.,eng,Edinburgh,1898,lsidyv3c59cabc,,
nogenre.xlsx,014830104,"Steevens, George Warrington",In India... With a map.,eng,Edinburgh,1899,lsidyv392a4f55,,
nogenre.xlsx,014830107,"Steinbach, Henry","The Punjaub, being a brief account of the country of the Sikhs, etc.",eng,London,1845,lsidyv30a605ee,,
nogenre.xlsx,014830108,"Steinbach, Henry","The Punjaub, being a brief account of the country of the Sikhs, etc.",eng,London,1846,lsidyv3ce26b6c,,
nogenre.xlsx,014830110,"Steinman, George Steinman","Some account of the Manor of Apuldrefield in the parish of Cudham, Kent. From the “Topographer and Genealogist.” vol. III.",eng,London,1851,lsidyv2ae04b32,,
nogenre.xlsx,014830111,"Steinmetz, Andrew",Japan and her people... With numerous illustrations.,eng,London,1859,lsidyv390c99bd,,
nogenre.xlsx,014830112,"Steinwehr, A. Von","The Centennial Gazetteer of the United States, etc.",eng,Philadelphia,1876,lsidyv35845ea7 -- lsidyv2c24dcb1,,
nogenre.xlsx,014830115,"Stent, W. Drew","Egypt and the Holy Land, in 1842, with sketches of Greece, Constantinople, and the Levant.",eng,London,1843,lsidyv3bb3b81d,,
nogenre.xlsx,014830117,,"The Young Step-Mother; or, a Chronicle of Mistakes.",eng,London,1861,lsidyv3ab50d18,,
nogenre.xlsx,014830121,"Stephens, John Lloyd","Incidents of Travel in Egypt, Arabia Petræa, and the Holy Land.",eng,London,1838,lsidyv3caa6f6e,,
nogenre.xlsx,014830122,"Stephens, John Lloyd","Incidents of Travel in Egypt, Arabia Petræa, and the Holy Land.",eng,Edinburgh,1839,lsidyv30b0664d,,
nogenre.xlsx,014830123,"Stephens, John Lloyd",Incidents of Travel in the Russian and Turkish Empires.,eng,London,1839,lsidyv38f6a23b,,
nogenre.xlsx,014830127,"Stephenson, Albert Frederick","Stephenson's New Guide to Southport... With a map, etc.",eng,Southport,1887,lsidyv3bd25513,,
nogenre.xlsx,014830130,"Stern, Henry Aaron","The Captive Missionary: being an account of the country and people of Abyssinia. Embracing a narrative of King Theodore's life, and his treatment of political and religious missions.",eng,London,1868,lsidyv3c734221,,
nogenre.xlsx,014830131,"Stern, Henry Aaron","Wanderings among the Falashas in Abyssinia; together with a description of the country and its various inhabitants. Illustrated by a map, etc.",eng,London,1862,lsidyv3c735073,,
nogenre.xlsx,014830133,"Sterndale, Robert Armitage","Seonee, or, camp life on the Satpura Range... Illustrated by the author, etc.",eng,Calcutta,1887,lsidyv390213cd,,
nogenre.xlsx,014830135,"Sterne, Laurence","The works of Laurence Sterne, comprising Tristram Shandy, A sentimental journey, and Letters. With a memoir written by himself.",eng,London,1884,lsidyv397fbeea,,
nogenre.xlsx,014830136,"Sterne, Laurence",A sentimental journey through France and Italy.,eng,London,1857,lsidyv3a4649fa,,
nogenre.xlsx,014830138,"Sterne, Laurence","The life and opinions of Tristram Shandy, gentleman... A new edition.",eng,George,1884,lsidyv39f05fb0,,
nogenre.xlsx,014830143,"Stetefeldt, Carl A","The Lixiviation of Silver-Ores with hyposulphite solutions, with special reference to the Russell process.",eng,New-York,1888,lsidyv3cb55951,,
nogenre.xlsx,014830144,"Steuart, James, Of Colombo",An account of the Pearl Fisheries of Ceylon.,eng,Ceylon,1843,lsidyv2aebe6c9,,
nogenre.xlsx,014830145,"Steuart, James, Of Colombo","Notes on Ceylon... To which are appended some observations on the antiquity of Point de Galle, and on the Pearl Fishery. MS. notes",eng,London,1862,lsidyv391ffe51,,
nogenre.xlsx,014830152,"Stevens, Joseph Earle",Yesterdays in the Philippines... Illustrated.,eng,London,1898,lsidyv38fcb902,,
nogenre.xlsx,014830153,"Stevens, Thomas, Bicyclist",Around the World on a Bicycle... From Teheran to Yokohama. With... illustrations.,eng,London,1888,lsidyv3bf96502,,
nogenre.xlsx,014830154,"Stevens, Thomas, Bicyclist",Scouting for Stanley in East Africa... With illustrations.,eng,London,1890,lsidyv3c5c517e,,
nogenre.xlsx,014830155,"Stevens, Thomas, Bicyclist","Through Russia on a mustang... With illustrations, etc.",eng,London,1891,lsidyv3beea1ec,,
nogenre.xlsx,014830156,"Stevens, William Seaman","Homographia; an essay on the proportions of man's body, hitherto unknown, or undescribed... With an appendix on the monuments of the ancients, etc.",eng,London,1806,lsidyv3c844113,,
nogenre.xlsx,014830157,"Stevenson, Esme Scott, Mrs","On Summer Seas, including the Mediterranean, the Ægean... and a voyage down the Danube.",eng,London,1883,lsidyv3c8cdfdf,,
nogenre.xlsx,014830158,"Stevenson, Esme Scott, Mrs",Our home in Cyprus.... With illustrations and a map.,eng,London,1880,lsidyv3c723956,,
nogenre.xlsx,014830159,"Stevenson, Esme Scott, Mrs",Our Ride through Asia Minor... With map.,eng,London,1881,lsidyv3942a777,,
nogenre.xlsx,014830161,"Stevenson, Robert H","The chronicles of Edinburgh, from its foundation in A.D. 617, to A.D. 1851, etc.",eng,Edinburgh,1855,lsidyv3c3df72c,,
nogenre.xlsx,014830162,"Stevenson, Robert Louis",The Adventures of David Balfour. Kidnapped... With... illustrations by W. B. Hole... Forty-fifth thousand.,eng,London,1895,lsidyv39ee8166,,
nogenre.xlsx,014830163,"Stevenson, Robert Louis","The Strange Case of Dr. Jekyll and Mr. Hyde, with other fables.",eng,London,1896,lsidyv3a1c5dbb,,
nogenre.xlsx,014830165,"Stevenson, Robert Louis",With... illustrations by H. M. Paget.,eng,London,1891,lsidyv3aacbd5e,,
nogenre.xlsx,014830167,"Stevenson, Robert Louis",Catriona. A sequel to “Kidnapped;” being memoirs of the further adventures of David Balfour at home and abroad.,eng,London,1893,lsidyv3a6787d7,,
nogenre.xlsx,014830168,"Stevenson, Robert Louis",With sixteen illustrations by W. B. Hole.,eng,London,1895,lsidyv398f98c1,,
nogenre.xlsx,014830169,"Stevenson, Robert Louis","David Balfour, etc.",eng,New-York,1897,lsidyv397cc0b6,,
nogenre.xlsx,014830170,"Stevenson, Robert Louis",The Adventures of David Balfour. Catriona... Twenty-ninth thousand.,eng,London,1898,lsidyv398ed89d,,
nogenre.xlsx,014830171,"Stevenson, Robert Louis",The Adventures of David Balfour. Catriona... Twenty-ninth thousand.,eng,London,1899,lsidyv39e432bf,,
nogenre.xlsx,014830173,"Stevenson, Robert Louis","Edinburgh. Picturesque Notes... With etchings by A. Brunet-Debaines from drawings by S. Bough... and W. E. Lockhart, etc.",eng,London,1888,lsidyv2afd1b45,,
nogenre.xlsx,014830174,"Stevenson, Robert Louis","Edinburgh. Picturesque Notes... With etchings by A. Brunet-Debaines from drawings by S. Bough... and W. E. Lockhart, etc.",eng,London,1896,lsidyv3c37f878,,
nogenre.xlsx,014830175,"Stevenson, Robert Louis","Island Nights' Entertainments. Consisting of the Beach of Falesá, the Bottle Imp, the Isle of Voices... with illustrations by Gordon Browne... Eighth thousand.",eng,London,1893,lsidyv3544bc31,,
nogenre.xlsx,014830176,"Stevenson, Robert Louis","Kidnapped; being memoirs of the adventures of David Balfour in the year 1751, etc.",eng,London,1886,lsidyv39ff724c,,
nogenre.xlsx,014830177,"Stevenson, Robert Louis",Kidnapped... With sixteen illustrations by W. B. Hole... Forty-fifth thousand.,eng,London,1898,lsidyv39ffeeea,,
nogenre.xlsx,014830178,"Stevenson, Robert Louis",Kidnapped... With sixteen illustrations by W. B. Hole... Forty-fifth thousand.,eng,London,1898,lsidyv39e42bed,,
nogenre.xlsx,014830181,"Stevenson, Robert Louis","The Suicide Club and The Rajah's Diamond.... A new edition, with eight illustrations by W. J. Hennessy.",eng,London,1894,lsidyv397b419d,,
nogenre.xlsx,014830182,"Stevenson, Robert Louis",St. Ives: being the adventures of a French prisoner in England.,eng,London,1898,lsidyv39b652d1,,
nogenre.xlsx,014830184,"Stevenson, Robert Louis",Treasure Island... Second edition.,eng,London,1897,lsidyv39bf9adf,,
nogenre.xlsx,014830185,"Stevenson, Robert Louis",Treasure Island... Second edition.,eng,London,1898,lsidyv39f4fcbd,,
nogenre.xlsx,014830186,"Stevenson, Robert Louis","Treasure Island... New edition, with original illustrations by Wal Paget.",eng,London,1899,lsidyv39d1a474,,
nogenre.xlsx,014830188,"Stevenson, Robert Louis",The Ebb-Tide. A trio and quartette.,eng,London,1894,lsidyv3a5b618f,,
nogenre.xlsx,014830189,"Stevenson, Robert Louis",The Wrecker... Second edition.,eng,London,1892,lsidyv38fa58f2,,
nogenre.xlsx,014830190,"Stevenson, Robert Louis",The Wrecker... Second edition.,eng,London,1899,lsidyv39ba82ff,,
nogenre.xlsx,014830191,"Stevenson, Robert Louis",The Wrong Box.,eng,London,1889,lsidyv3ab6cba4,,
nogenre.xlsx,014830192,"Stevenson, Seth William","Journal of a tour through part of France, Flanders, and Holland, etc.",eng,Norwich,1817,lsidyv3c805a31,,
nogenre.xlsx,014830193,"Stevenson, William",Historical Sketch of the progress of discovery... to the beginning of the nineteenth century.,eng,Edinburgh,1824,lsidyv3c91e951,,
nogenre.xlsx,014830194,"Stevenson, William",Bygone Nottinghamshire.,eng,Nottingham,1893,lsidyv3c434277,,
nogenre.xlsx,014830196,"Stewart, Alexander, Of Egremont","Reminiscences of Dunfermline and neighbourhood... With chronological appendix, 1064-1880.",eng,Edinburgh,1886,lsidyv2b2ee02e,,
nogenre.xlsx,014830200,"Stewart, Andrew",A Fair Norwegian.,eng,Edinburgh,1894,lsidyv3a52f9cb,,
nogenre.xlsx,014830201,"Stewart, Caldwell",The Quest of a Heart.,eng,Edinburgh,1895,lsidyv3a202f19,,
nogenre.xlsx,014830203,"Stewart, Charles Samuel","Private Journal of a voyage to the Pacific Ocean, and residence at the Sandwich Islands, in the years 1822, 1823, 1824, and 1825.",eng,New-York,1828,lsidyv3c33d231,,
nogenre.xlsx,014830204,"Stewart, Charles Samuel",Sketches of society in Great Britain and Ireland. Second edition.,eng,Philadelphia,1835,lsidyv3bb4e75c,,
nogenre.xlsx,014830205,"Stewart, Afterwards Vane, Charles William",Recollections of a tour in the North of Europe in 1836-1837.,eng,London,1838,lsidyv3cbc6356,,
nogenre.xlsx,014830206,"Stewart, David","Sketches of the character, manners, and present state of the Highlanders of Scotland: with details of the Military Service of the Highland Regiments.",eng,Inverness,1885,lsidyv2ae51cce,,
nogenre.xlsx,014830209,"Stewart, George, Librarian Of The Chamber Of Commerce, Glasgow","Progress of Glasgow: a sketch of the commercial and industrial increase of the city during the last century, as shown in the records of the Glasgow Chamber of Commerce, and other authentic documents... With facsimile signatures of early correspondents.",eng,Glasgow,1883,lsidyv2afc8cdd,,
nogenre.xlsx,014830210,"Stewart, John, Of Jamaica","A view of the past and present state of the Island of Jamaica; with remarks on the... condition of the slaves, and on the abolition of slavery in the colonies.",eng,Edinburgh,1823,lsidyv3925803a,,
nogenre.xlsx,014830215,"Stillingfleet, Benjamin","Literary life and select works of B.S., several of which have never before been published. L.P.",eng,London,1811,lsidyv3c7733bf,,
nogenre.xlsx,014830216,"Stillingfleet, Edward William","The Christian duty of studying to be quiet in restless times. A sermon, etc.",eng,London,1831,lsidyv3017f6e3,,
nogenre.xlsx,014830217,"Stilwell, Benjamin Marshall","The Mariposa Estate: its past, present and future. Comprising the official report of J. Ross Browne... upon its mineral resources... and other documents; with a review of the causes which led to the late failure of the Mariposa Company... by the chairman of the late committee of investigation",eng,New-York,1868,lsidyv3ca44069,,
nogenre.xlsx,014830219,"Stimson, Frederic Jessup","King Noanett, etc.",eng,London,1897,lsidyv3a1a7308,,
nogenre.xlsx,014830220,,Charters and other Documents relating to the Royal Burgh of Stirling. A.D. 1124-1705.,eng,Glasgow,1884,lsidyv2b5bd4a5,,
nogenre.xlsx,014830221,,The Merchants' Guide Book to Stirling and District.,eng,Stirling,1897,lsidyv3c690df6,,
nogenre.xlsx,014830224,"Stirling, R. M'd",Inveresk Parish Lore from Pagan times.,eng,Musselburgh,1894,lsidyv3c37f11f,,
nogenre.xlsx,014830225,"Stirling, William Macgregor","Notes historical and descriptive, on the Priory of Inchmahome, etc.",eng,Edinburgh,1815,lsidyv2af04423,,
nogenre.xlsx,014830226,"Stirton, James",Thrums and its Glens. Historical relics and recollections... Second edition.,eng,Kirriemuir,1896,lsidyv2b3434c7,,
nogenre.xlsx,014830227,"Stisted, Henry, Mrs",Letters from the Bye-ways of Italy.,eng,London,1845,lsidyv3bc5a1e8,,
nogenre.xlsx,014830229,,"Registers of Stock Harvard, Co. Essex, from 1563 to 1700. Edited by E. P. Gibson.",eng,London,1881,lsidyv3c10c9dd,,
nogenre.xlsx,014830230,"Stockdale, John Joseph","Sketches, civil and military, of the Island of Java and its immediate dependencies, etc.",eng,London,1811,lsidyv3c50fe1f,,
nogenre.xlsx,014830231,"Stockdale, John Joseph","Sketches, Civil and Military, of the Island of Java... Second edition, with additions.",eng,London,1812,lsidyv393bf6bf,,
nogenre.xlsx,014830234,,Supplementary plates and tables.,eng,Stockholm,1825,lsidyv3cb7b0e4,,
nogenre.xlsx,014830236,"Stockton, Frank Richard","Mrs. Cliff's Yacht, etc.",eng,London,1896,lsidyv3a436d52,,
nogenre.xlsx,014830238,"Stocqueler, J. H., Joachim Hayward","Fifteen Months' Pilgrimage through... Khuzistan and Persia, in a journey from India to England, through parts of Turkish Arabia, Persia, Armenia, Russia, and Germany, etc.",eng,London,1832,lsidyv3caa0205,,
nogenre.xlsx,014830239,"Stocqueler, J. H., Joachim Hayward","The Hand-Book of India, a guide to the stranger and the traveller and a companion to the resident.",eng,London,1844,lsidyv3cc27da2,,
nogenre.xlsx,014830240,"Stocqueler, J. H., Joachim Hayward","Maid Marian, the Forest Queen, being a companion to “Robin Hood.”.",eng,London,1849,lsidyv39ead65a,,
nogenre.xlsx,014830241,"Stocqueler, J. H., Joachim Hayward","The oriental interpreter and treasury of East India knowledge: a companion to The hand-book of British India"" / by J.H. Stocqueler. """,eng,London,1848,lsidyv391221d2,,
nogenre.xlsx,014830242,"Stoddard, Amos",Sketches historical and descriptive of Louisiana.,eng,Philadelphia,1812,lsidyv3bb20510,,
nogenre.xlsx,014830243,"Stoddard, Charles Augustus",Across Russia from the Baltic to the Danube.,eng,London,1892,lsidyv309d78a4,,
nogenre.xlsx,014830244,"Stoddard, Charles Augustus",Spanish Cities; with glimpses of Gibraltar and Tangier... Illustrated.,eng,Boston,1892,lsidyv3bcc478a,,
nogenre.xlsx,014830248,"Stoker, Bram",The Shoulder of Shasta.,eng,Westminster,1895,lsidyv3a2445da,,
nogenre.xlsx,014830249,"Stoker, Bram",The Snake's Pass.,eng,London,1891,lsidyv3aa1ad49,,
nogenre.xlsx,014830250,"Stokes, Ellwood Haines",What I saw in Europe. A series of familiar letters.,eng,Ocean,1884,lsidyv3c8d1559,,
nogenre.xlsx,014830256,"Stokes, Margaret Macnair","Six Months in the Apennines, or, a Pilgrimage in search of vestiges of the Irish Saints in Italy. With... illustrations.",eng,London,1892,lsidyv3bf3bd83,,
nogenre.xlsx,014830257,"Stokes, Margaret Macnair",Three Months in the Forests of France. A pilgrimage in search of vestiges of the Irish Saints in France. With... illustrations.,eng,London,1895,lsidyv3bebca8d,,
nogenre.xlsx,014830259,"Stone, Elizabeth","God's Acre; or, historical notices relating to Churchyards.",eng,London,1858,lsidyv3ce58f31,,
nogenre.xlsx,014830260,"Stone, James Samuel",The Heart of Merrie England.,eng,Philadelphia,1887,lsidyv3c105553,,
nogenre.xlsx,014830261,"Stone, James Samuel",Woods and Dales of Derbyshire.,eng,Philadelphia,1894,lsidyv2af62e87,,
nogenre.xlsx,014830262,"Stone, James Samuel",Woods and Dales of Derbyshire.,eng,Derby,1894,lsidyv3c317e17,,
nogenre.xlsx,014830263,"Stone, John Benjamin","A Tour with Cook through Spain; being a series of descriptive letters of ancient cities and scenery of Spain.... Illustrated by photographs, etc.",eng,London,1873,lsidyv3bfd3f8c,,
nogenre.xlsx,014830265,"Stonehouse, James, Of Liverpool",The Streets of Liverpool.,eng,Liverpool,1870,lsidyv3c24b6ff,,
nogenre.xlsx,014830267,"Stones, William",My first voyage. A book for youth. Illustrated by E. Roffe.,eng,London,1858,lsidyv30ac230c,,
nogenre.xlsx,014830271,"Storey, John","Historical Sketch of some of the principal works and undertakings of the Council of the Borough of Leicester... With a complete list of mayors... and head officials, etc.",eng,Leicester,1895,lsidyv3c4dda19,,
nogenre.xlsx,014830288,"Stothard, Afterwards Bray, Anna Eliza","Hartland Forest: a legend of North Devon, etc.",eng,London,1871,lsidyv3b24302a,,
